,DateTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
30,2020/1/15 21:00,0.019467166,0.019471776,0.012428967,0.009387797,0.009158569,0.0063770204,0.0074894987,0.01433961,0.024790883,0.021652056,0.030066308,0.042442877,0.055605423,0.07880196,0.08327164,0.07991234,0.08678804,0.09214265,0.0927636,0.06791316,0.047773834,0.038471144,0.023536362,0.016343538,0.007662649,0.0119410455
31,2020/1/15 22:00,0.017019404,0.01702848,0.0109732365,0.009557079,0.009900514,0.008239014,0.010104863,0.019201305,0.033505436,0.030224703,0.038823735,0.04988586,0.06007409,0.07822027,0.08556608,0.080031924,0.08255381,0.08272765,0.08278157,0.06290354,0.041946005,0.03413137,0.020957781,0.015314079,0.007138583,0.011189688
32,2020/1/15 23:00,0.017578702,0.018807445,0.015463555,0.016180558,0.017879168,0.017032474,0.022003802,0.03570283,0.05312391,0.047100652,0.056263257,0.062795036,0.066230096,0.07666864,0.082401685,0.0711669,0.07063848,0.06256311,0.059468377,0.043585233,0.028808419,0.022844428,0.013530636,0.009816799,0.004939452,0.007406433
33,2020/1/16 0:00,0.013771476,0.0151978815,0.01374843,0.016699515,0.019650519,0.022136992,0.029479995,0.04723515,0.06844327,0.062210966,0.0689955,0.07061985,0.069644004,0.07516076,0.07758507,0.065490015,0.06131932,0.051003713,0.047975097,0.034837786,0.022372615,0.01759593,0.01086449,0.008006453,0.0040853075,0.00586981
34,2020/1/16 1:00,0.0142735485,0.016434006,0.01902164,0.025403036,0.03208356,0.0387496,0.049288478,0.06908604,0.085880645,0.07601046,0.07635306,0.07082388,0.06395394,0.0650192,0.06138562,0.05035118,0.046103526,0.036704894,0.033194926,0.023079509,0.015065081,0.01185064,0.007506921,0.0053317985,0.0030762886,0.003968528
35,2020/1/16 2:00,0.014470644,0.017126797,0.021533027,0.031043734,0.040397707,0.051376164,0.0621177,0.08364645,0.098156504,0.0833313,0.07740926,0.06625453,0.05661335,0.05565542,0.05043921,0.040625487,0.03697233,0.029696018,0.026522515,0.018098168,0.0119853355,0.009553868,0.00630427,0.0045375526,0.002687835,0.0034448255
36,2020/1/16 3:00,0.012698328,0.01485224,0.021796435,0.034355056,0.04625533,0.062189914,0.07154746,0.09333195,0.10371455,0.08838744,0.07954473,0.06606207,0.055945307,0.052938756,0.04336527,0.03417855,0.03040277,0.02414823,0.020587567,0.013581219,0.009348083,0.007246528,0.0049862913,0.0036109802,0.002166772,0.0027581404
37,2020/1/16 4:00,0.01701441,0.022212101,0.036762007,0.05919466,0.079046085,0.09008464,0.09361397,0.107533835,0.0990414,0.072980106,0.06232421,0.048162397,0.037287604,0.03591541,0.028442193,0.022543753,0.020545464,0.0174521,0.015072964,0.010033981,0.0071987174,0.005961663,0.004184207,0.002973105,0.0019467339,0.0024723536
38,2020/1/16 5:00,0.018548695,0.02542097,0.0446677,0.07344161,0.096619815,0.10114057,0.0961349,0.10584268,0.09333069,0.0660399,0.0553521,0.040975615,0.031825732,0.030324752,0.023980992,0.01888558,0.01749593,0.014991704,0.012914579,0.008826942,0.0065389886,0.005537346,0.003935026,0.0029006929,0.0019035082,0.0024230934
39,2020/1/16 6:00,0.023550835,0.033052057,0.0596134,0.09567461,0.11800585,0.11270599,0.10086741,0.09719064,0.08055419,0.055129275,0.045763165,0.032585394,0.024639472,0.023252103,0.018305397,0.014447034,0.0139106875,0.012209981,0.010302478,0.0073042624,0.0056840666,0.004941047,0.0035413327,0.0026250011,0.0018218264,0.002322584
