DateTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,4hr adm
2020-09-01 05:00:00,0.09580581615903502,0.2936712802017733,0.5206484832542086,0.7115544467629468,0.8429083209030848,0.9212268412336808,0.9631296655053143,0.9837169233926989,0.9931565637176588,0.9972440648122864,0.9989306136477503,0.9995983480834886,0.9998534268580122,0.9999478659997562,0.9999818778480418,0.9999938296596417,0.9999979380971288,0.9999993226368895,0.999999780916981,0.999999930146206,0.9999999780184204,0.9999999931663562,0.9999999978993245,0.999999999360963,0.9999999998074848,0.999999999942528,2.0
2020-09-01 06:00:00,0.1011524001546748,0.30659198381017166,0.5376225887385897,0.7276281543471914,0.8551894094221079,0.9292658892037934,0.9678067533055348,0.9861954375057184,0.9943737950877072,0.9978051970796741,0.999175796122572,0.9997006641004521,0.9998944527979944,0.9999637503495494,0.9999878404418622,0.9999960069845204,0.9999987137567219,0.999999592866658,0.9999998731772882,0.9999999610705331,0.9999999882107312,0.9999999964740974,0.9999999989576168,0.9999999996951302,0.9999999999117223,0.9999999999746765,0.0
2020-09-01 07:00:00,0.1179936415845633,0.3398380017952577,0.5739488188900821,0.7566359494394194,0.8740801130688175,0.939894173813662,0.9731563555471693,0.9886604552346794,0.9954304627695036,0.9982315318501019,0.9993391219747165,0.9997604711225229,0.9999154947799909,0.9999708920418411,0.9999901859616845,0.9999967541376933,0.9999989449760308,0.9999996624503885,0.9999998935469805,0.9999999668678506,0.9999999898123271,0.9999999969022751,0.9999999990677851,0.9999999997221449,0.9999999999179195,0.9999999999759541,1.0
2020-09-01 08:00:00,0.1560603902144761,0.4126071692566107,0.6518016807119938,0.8180860710457873,0.9139650063493205,0.9624263351348148,0.9846219845158706,0.9940357135271459,0.9977890906462966,0.9992114266161962,0.9997279287224011,0.9999088075292023,0.9999702011902359,0.9999904793051423,0.999997018541425,0.9999990829850401,0.999999722491029,0.9999999172460167,0.9999999756509348,0.9999999929229159,0.9999999979660458,0.9999999994214681,0.9999999998370127,0.9999999999544882,0.999999999987396,0.9999999999965362,2.0
2020-09-01 09:00:00,0.04720960480282697,0.17088469364448092,0.34956570130328146,0.5377373018318127,0.6990551847769916,0.8183977194659171,0.8973389808518155,0.9451393676787615,0.9720775745156339,0.9863795808952367,0.9935993657928783,0.997089746855406,0.998715023798655,0.9994473430652956,0.9997678570826743,0.999904549861996,0.9999615081997982,0.999984750017768,0.9999940553466039,0.9999977169851023,0.999999135193353,0.9999996765521567,0.9999998804462479,0.9999999562927888,0.9999999841840544,0.9999999943313541,3.0
2020-09-01 10:00:00,0.03355176214008337,0.12625585276608012,0.27043426373750395,0.4366238686308745,0.5947320935428506,0.7260561889920125,0.8245595951926904,0.8927797220816414,0.9370840403891586,0.9643703082500813,0.9804431104562582,0.9895577442481165,0.9945597172839717,0.9972272731032601,0.998614478417638,0.9993199085173878,0.99967153819393,0.9998436893293402,0.9999266122788038,0.9999659694986313,0.9999843991987499,0.9999929232313006,0.9999968211662257,0.999998585035946,0.9999993754928947,0.9999997265443638,4.0
2020-09-01 11:00:00,0.0019744048697107213,0.012263685623070298,0.04065634841164154,0.09579897961244452,0.18035993274431533,0.2893003069209375,0.411841498985805,0.5353740111071722,0.6490884216285173,0.7460201793799107,0.8233646979483739,0.8816320119453238,0.9233629345837506,0.9519387388502375,0.9707364582242247,0.9826630112032233,0.9899863399333262,0.9943510953802228,0.9968825732238501,0.9983144860738997,0.9991059592300324,0.9995341958185078,0.999761353245265,0.9998796471016587,0.9999401985912437,0.9999706984081154,10.0
2020-09-01 12:00:00,0.0004036311362456924,0.0029787910335881346,0.011635509083154078,0.032026439505478434,0.06979948861498685,0.12837066755311502,0.20740565973626454,0.30269437582216824,0.4073074440261272,0.513386178913025,0.6138359197746421,0.7034427569579738,0.779279147474542,0.840526647796362,0.8879602642303893,0.9233320676312472,0.9488195288628885,0.9666190770227796,0.9786985099191949,0.9866828438457959,0.9918335354393832,0.9950822135324119,0.9970887923273983,0.9983042369230261,0.9990271757423084,0.999449901584525,13.0
2020-09-01 13:00:00,2.4785600819702937e-05,0.00023730664086041856,0.0011863412472013744,0.004124564115648133,0.01120925706459213,0.02538105031292739,0.04984754107799039,0.08730000939794345,0.1391351236804635,0.20496009066791243,0.2825404340879007,0.36817985678248694,0.45738413222008395,0.5456026771969642,0.6288631986140576,0.7041862643124652,0.7697495296333946,0.8248368281314751,0.8696426986976765,0.9050094635311003,0.9321608176604573,0.9524739018835591,0.9673096785527097,0.9779041364086778,0.9853120846593842,0.9903904755943844,14.0
2020-09-01 14:00:00,7.104017268145619e-06,7.99370653127753e-05,0.0004626731512457602,0.0018363816369218087,0.005622706859211734,0.014166702466105126,0.030600057598072473,0.05829698722602818,0.10003434505614656,0.15713582043579982,0.22891585964721395,0.31262568896380527,0.403909679058673,0.4976046576147837,0.5886289083276169,0.6727263277139395,0.746921804321058,0.8096548751373476,0.860647326088424,0.90060620670748,0.9308679208525393,0.9530656217741498,0.9688679539672521,0.9798053475346888,0.9871774945107038,0.9920237481047818,14.0
